Departamento,Provincia,Municipio,Año,Num_Alumnos_Matriculados,Tasa_Abandono,Tasa_Promoción,Tasa_Reprobación,Num_Unidades_Educativas
Beni,Itenez,Magdalena                     ,2018,4048,3.6,95.23,1.14,39
Beni,Itenez,Baures                        ,2018,1506,2.7,96.48,0.86,12
Beni,Itenez,Huaracaje                     ,2018,1019,3.6,94.7,1.67,7
Chuquisaca,Oropeza,Sucre                         ,2018,85189,2,93.92,4.09,228
Chuquisaca,Oropeza,Yotala                        ,2018,2183,2.4,93.63,3.94,28
Chuquisaca,Oropeza,Poroma                        ,2018,3175,3.6,93.32,3.06,55
Chuquisaca,J.A. De Padilla,Azurduy                       ,2018,2429,5.2,90.94,3.83,39
Chuquisaca,J.A. De Padilla,Tarvita                       ,2018,3565,2.7,92.93,4.35,46
Chuquisaca,J. Zudañez,Zudáñez                       ,2018,1553,3,92.59,4.38,22
Chuquisaca,J. Zudañez,Presto                        ,2018,1760,3.9,92.78,3.3,29
Chuquisaca,J. Zudañez,Mojocoya                      ,2018,1631,3.2,92.7,4.05,25
Chuquisaca,J. Zudañez,Icla                          ,2018,1772,2,93.85,4.12,25
Chuquisaca,Tomina,Padilla                       ,2018,2159,2.4,93.7,3.94,48
Chuquisaca,Tomina,Tomina                        ,2018,1853,1.8,93.69,4.53,21
Chuquisaca,Tomina,Sopachuy                      ,2018,1433,2.2,93.86,3.91,20
Chuquisaca,Tomina,Alcala                        ,2018,712,1.3,96.63,2.11,10
Chuquisaca,Tomina,El Villar                     ,2018,890,2.5,93.93,3.6,14
Chuquisaca,H. Siles,Monteagudo                    ,2018,6457,2.7,94.47,2.83,76
Chuquisaca,H. Siles,Huacareta                     ,2018,1885,4.1,91.35,4.56,37
Chuquisaca,Yamparáez,Tarabuco                      ,2018,3732,3.9,91.1,5.04,57
Chuquisaca,Yamparáez,Yamparaez                     ,2018,1649,2.9,92.42,4.73,23
Chuquisaca,Nor Cinti,Camargo                       ,2018,3577,3.1,94.72,2.15,55
Chuquisaca,Nor Cinti,San Lucas                     ,2018,7729,3.4,94.32,2.26,112
Chuquisaca,Nor Cinti,Incahuasi                     ,2018,2607,5.7,93.75,0.58,30
Chuquisaca,Nor Cinti,Villa Charcas                 ,2018,3462,3.7,94.95,1.39,34
Chuquisaca,B. Boeto,Villa Serrano                 ,2018,2296,1.9,95.38,2.7,43
Chuquisaca,S. Cinti,Camataqui (C. Villa Abecia)   ,2018,638,0.9,95.3,3.76,13
Chuquisaca,S. Cinti,Culpina                       ,2018,3736,4.1,93.58,2.3,65
Chuquisaca,S. Cinti,Las Carreras                  ,2018,596,2.3,94.8,2.85,18
Chuquisaca,L. Calvo,Villa Vaca Guzmán (Muyupampa) ,2018,2185,2.1,95.38,2.56,31
Chuquisaca,L. Calvo,Huacaya (Villa de Huacaya)    ,2018,685,1.8,90.66,7.59,10
Chuquisaca,L. Calvo,Machareti                     ,2018,1613,2,95.35,2.67,22
Cochabamba,Cercado,Cochabamba                    ,2018,203562,1.8,94.88,3.37,432
Cochabamba,N. Campero,Aiquile                       ,2018,6833,2.2,93.52,4.26,76
Cochabamba,N. Campero,Pasorapa                      ,2018,652,2.9,95.25,1.84,17
Cochabamba,N. Campero,Omereque                      ,2018,1466,2.7,95.77,1.5,28
Cochabamba,Ayopaya,Ayopaya (V. de Independencia) ,2018,5966,4,92.37,3.67,102
Cochabamba,Ayopaya,Morochata                     ,2018,2512,2.8,96.02,1.19,54
Cochabamba,Ayopaya,Cocapata                      ,2018,3708,3.8,94.34,1.83,70
Cochabamba,E. Arce,Tarata                        ,2018,2769,3.1,92.27,4.59,29
Cochabamba,E. Arce,Anzaldo                       ,2018,1557,3.7,94.41,1.86,38
Cochabamba,E. Arce,Arbieto                       ,2018,4165,2.2,94.6,3.19,21
Cochabamba,E. Arce,Sacabamba                     ,2018,891,5.1,89.45,5.5,18
Cochabamba,Aran.D.,Araní                         ,2018,2591,2.7,94.56,2.7,28
Cochabamba,Aran.D.,Vacas                         ,2018,1890,4.4,93.65,1.96,26
Cochabamba,Arque,Arque                         ,2018,2453,3.1,95.11,1.75,41
Cochabamba,Arque,Tacopaya                      ,2018,1631,4.8,93.87,1.29,44
Cochabamba,Capinota,Capinota                      ,2018,6195,2.5,94.87,2.6,32
Cochabamba,Capinota,Santibáñez                    ,2018,1761,3,92.39,4.6,17
Cochabamba,Capinota,Sicaya                        ,2018,950,4,91.79,4.21,7
Cochabamba,G. Jordán,Cliza                         ,2018,5559,2.3,94.98,2.7,24
Cochabamba,G. Jordán,Toco                          ,2018,1004,3.8,92.63,3.59,11
Cochabamba,G. Jordán,Tolata                        ,2018,1524,2.6,95.28,2.17,8
Cochabamba,Quillacollo,Quillacollo                   ,2018,47039,2.1,95.5,2.37,105
Cochabamba,Quillacollo,Sipe Sipe                     ,2018,14693,1.9,94.16,3.96,53
Cochabamba,Quillacollo,Tiquipaya                     ,2018,18789,2.1,93.75,4.17,64
Cochabamba,Quillacollo,Vinto                         ,2018,17885,2.1,94.96,2.94,47
Cochabamba,Quillacollo,Colcapirhua                   ,2018,11348,2.1,93.43,4.42,24
Cochabamba,Chapare,Sacaba                        ,2018,43783,2.3,94.02,3.67,127
Cochabamba,Chapare,Colomi                        ,2018,6115,2.7,94.87,2.44,32
Cochabamba,Chapare,Villa Tunari                  ,2018,24557,2.1,95.33,2.59,189
Cochabamba,Tapacarí,Tapacari                      ,2018,4498,3.3,93.51,3.16,97
Cochabamba,Carrasco,Totora                ,2018,3398,2.9,94.59,2.56,45
Cochabamba,Carrasco,Pojo                   ,2018,3104,3.3,95.55,1.19,35
Cochabamba,Carrasco,Pocona                        ,2018,2839,2.8,96.02,1.2,44
Cochabamba,Carrasco,Chimore                       ,2018,7394,2.3,94.58,3.14,44
Cochabamba,Carrasco,Puerto Villarroel             ,2018,17495,3,94.66,2.36,86
Cochabamba,Carrasco,Entre Ríos                ,2018,12621,2.6,95.35,2.03,31
Cochabamba,Mizque,Mizque                        ,2018,7500,3.6,93.57,2.79,96
Cochabamba,Mizque,Vila Vila                     ,2018,981,2.7,90.21,7.14,17
Cochabamba,Mizque,Alalay                        ,2018,441,6.1,90.02,3.85,18
Cochabamba,Punata,Punata                        ,2018,9653,2.4,95.95,1.7,41
Cochabamba,Punata,Villa Rivero                  ,2018,1986,2.1,96.88,1.06,17
Cochabamba,Punata,San Ben.d.to                    ,2018,3091,2.5,95.79,1.71,27
Cochabamba,Punata,Tacachi                       ,2018,74,5.4,94.59,0,2
Cochabamba,Punata,Cuchumuela (V. G. Villarroel) ,2018,115,3.5,96.52,0,7
Cochabamba,Bolívar,Bolivar                       ,2018,1051,3.6,92.96,3.43,30
Cochabamba,Tiraque,Tiraque                ,2018,5487,2.6,95.17,2.22,46
Cochabamba,Tiraque,Shinaota                      ,2018,7107,1.8,96.24,1.97,31
La Paz,P.D. Murillo,La Paz                        ,2018,197480,1.8,96.15,2.08,479
La Paz,P.D. Murillo,Palca                         ,2018,4720,3.2,95.59,1.21,56
La Paz,P.D. Murillo,Mecapaca                      ,2018,3600,2,97.5,0.47,35
La Paz,P.D. Murillo,Achocalla                     ,2018,6379,2,97.19,0.83,36
La Paz,P.D. Murillo,El Alto                       ,2018,300927,1.6,97.03,1.35,514
La Paz,Omasuyos,Achacachi                     ,2018,9905,2.1,97.41,0.52,105
La Paz,Omasuyos,Ancoraimes                    ,2018,2124,1.7,98.07,0.19,48
La Paz,Omasuyos,Chua Cocan.d.                   ,2018,593,2.7,97.3,0,9
La Paz,Omasuyos,Huarina                       ,2018,1141,2.6,97.02,0.35,25
La Paz,Omasuyos,Santiago de Huata             ,2018,1134,2.6,97.35,0.09,30
La Paz,Omasuyos,Huatajata                     ,2018,339,1.8,98.23,0,5
La Paz,Pacajes,Coro Coro                     ,2018,1907,4,95.23,0.73,44
La Paz,Pacajes,Caquiaviri                    ,2018,1930,2.7,97.25,0.05,65
La Paz,Pacajes,Calacoto                      ,2018,1110,4.5,95.32,0.18,57
La Paz,Pacajes,Comanche                      ,2018,793,3.7,96.34,0,20
La Paz,Pacajes,Charaña                       ,2018,348,2.6,96.84,0.57,18
La Paz,Pacajes,Waldo Ballivian               ,2018,439,3.2,94.99,1.82,6
La Paz,Pacajes,Nazacara de Pacajes           ,2018,79,1.3,93.67,5.06,1
La Paz,Pacajes,Santiago de Callapa           ,2018,781,4.4,95.52,0.13,43
La Paz,E. Camacho,Puerto Acosta                 ,2018,1782,2.8,96.86,0.34,55
La Paz,E. Camacho,Mocomoco                      ,2018,2675,3.3,96.49,0.26,68
La Paz,E. Camacho,Puerto Carabuco               ,2018,2651,3.8,96.08,0.15,62
La Paz,E. Camacho,Humanata                      ,2018,962,2.1,97.92,0,27
La Paz,E. Camacho,Escoma                        ,2018,1152,1.8,97.92,0.26,25
La Paz,Muñecas,Chuma                         ,2018,2109,2.2,97.39,0.43,50
La Paz,Muñecas,Ayata                         ,2018,2026,3.5,96.35,0.15,39
La Paz,Muñecas,Aucapata                      ,2018,1036,4,95.85,0.19,22
La Paz,Larecaja,Sorata                        ,2018,4334,2.4,97.37,0.21,78
La Paz,Larecaja,Guanay                        ,2018,3646,3.8,94.6,1.56,42
La Paz,Larecaja,Tacacoma                      ,2018,1737,2.6,96.95,0.46,28
La Paz,Larecaja,Quiabaya                      ,2018,553,2.2,97.65,0.18,10
La Paz,Larecaja,Combaya                       ,2018,339,3.5,96.46,0,14
La Paz,Larecaja,Tipuan.d.                       ,2018,2084,2.6,95.97,1.44,13
La Paz,Larecaja,Mapiri                        ,2018,4351,3.9,94.69,1.4,24
La Paz,Larecaja,Teoponte                      ,2018,2165,4.9,94.04,1.06,30
La Paz,F. Tamayo,Apolo                         ,2018,5311,4.1,92.96,2.96,73
La Paz,F. Tamayo,Pelechuco                     ,2018,1480,2.4,97.43,0.14,26
La Paz,Ingavi,Viacha                        ,2018,21846,2.1,96.37,1.56,105
La Paz,Ingavi,Guaqui                        ,2018,1397,1.6,98.21,0.21,22
La Paz,Ingavi,Tiawanacu                     ,2018,2419,2.3,97.15,0.58,28
La Paz,Ingavi,Desaguadero                   ,2018,1443,0.8,99.03,0.14,15
La Paz,Ingavi,San Andrés de Machaca         ,2018,751,2.8,97.07,0.13,37
La Paz,Ingavi,Jesús de Machaca              ,2018,2071,0.8,99.08,0.1,54
La Paz,Ingavi,Taraco                        ,2018,898,2.2,96.99,0.78,21
La Paz,Loayza,Luribay                       ,2018,2112,2.5,97.49,0,36
La Paz,Loayza,Sapahaqui                     ,2018,2546,2.4,97.09,0.47,52
La Paz,Loayza,Yaco                          ,2018,1489,2.5,97.04,0.47,31
La Paz,Loayza,Malla                         ,2018,404,4.2,95.54,0.25,12
La Paz,Loayza,Cairoma                       ,2018,2528,2.5,96.08,1.42,41
La Paz,Inquisivi,Inquisivi                     ,2018,3427,4.8,94.89,0.29,88
La Paz,Inquisivi,Quime                         ,2018,1627,1.8,96.74,1.48,19
La Paz,Inquisivi,Cajuata                       ,2018,3202,2.9,96.63,0.47,28
La Paz,Inquisivi,Colquiri                      ,2018,4617,3.1,95.62,1.32,71
La Paz,Inquisivi,Ichoca                        ,2018,1079,4.6,95.27,0.09,33
La Paz,Inquisivi,Licoma Pampa                  ,2018,455,3.1,96.04,0.88,8
La Paz,S. Yungas,Chuluman.d. (V. De La Libertad) ,2018,4721,3.6,95.78,0.59,40
La Paz,S. Yungas,Irupana (Villa De Lanza)      ,2018,3841,3.5,95.52,0.94,56
La Paz,S. Yungas,Yanacachi                     ,2018,1224,2.5,95.1,2.37,18
La Paz,S. Yungas,Palos Blancos                 ,2018,7373,4,93.95,2.03,60
La Paz,S. Yungas,La Asunta                     ,2018,12909,2.9,96.55,0.51,115
La Paz,Los Andes,Pucaran.d.                      ,2018,6728,2.2,97.43,0.34,74
La Paz,Los Andes,Laja                          ,2018,3952,1.9,97.8,0.3,62
La Paz,Los Andes,Batallas                      ,2018,3706,2.7,96.98,0.3,48
La Paz,Los Andes,Puerto Pérez                  ,2018,1271,2.8,97.01,0.16,25
La Paz,Aroma,Sica Sica (Villa Aroma)       ,2018,4573,2.3,97.49,0.24,69
La Paz,Aroma,Umala                         ,2018,1630,1.8,97.98,0.18,33
La Paz,Aroma,Ayo Ayo                       ,2018,1797,2.3,97.05,0.61,34
La Paz,Aroma,Calamarca                     ,2018,2735,3,96.67,0.33,34
La Paz,Aroma,Patacamaya                    ,2018,6922,2.4,97.04,0.52,51
La Paz,Aroma,Colquencha                    ,2018,2131,3.5,95.64,0.84,17
La Paz,Aroma,Collana                       ,2018,429,2.8,97.2,0,6
La Paz,N. Yungas,Coroico                       ,2018,4353,3.1,95.15,1.79,49
La Paz,N. Yungas,Coripata                      ,2018,3963,2,96.62,1.34,28
La Paz,A. Iturralde,Ixiamas                       ,2018,2985,4.9,93.53,1.57,40
La Paz,A. Iturralde,San Buena Ventura             ,2018,2847,2.9,96.49,0.6,25
La Paz,B. Saavedra,Gral. J.J. Perez  (Charazan.d.) ,2018,2326,3.4,96.35,0.21,41
La Paz,B. Saavedra,Curva                         ,2018,433,0.9,98.85,0.23,10
La Paz,M. Kapac,Copacabana                    ,2018,3565,1.5,98.26,0.22,38
La Paz,M. Kapac,San Pedro de Tiquina          ,2018,978,2.1,97.55,0.31,18
La Paz,M. Kapac,Tito Yupanqui (Parquipujio)   ,2018,210,2.9,97.14,0,7
La Paz,G. Villarroel,San Pedro de Curahuara        ,2018,1241,4,95.81,0.16,36
La Paz,G. Villarroel,Papel Pampa                   ,2018,879,1.1,98.75,0.11,28
La Paz,G. Villarroel,Chacarilla                    ,2018,273,6.6,93.41,0,9
La Paz,J.M. Pando,Santiago de Machaca           ,2018,690,2.8,97.25,0,24
La Paz,J.M. Pando,Catacora                      ,2018,175,5.7,93.71,0.57,5
La Paz,Caranavi,Caranavi                      ,2018,12162,3.2,95.45,1.32,162
La Paz,Caranavi,Alto Ben.d.                     ,2018,2411,2.7,96.64,0.66,40
Oruro,Cercado,Oruro                         ,2018,96210,1.8,95.66,2.55,202
Oruro,Cercado,Caracollo                     ,2018,4983,2.2,96.13,1.63,55
Oruro,Cercado,El Choro                      ,2018,664,5.1,93.07,1.81,10
Oruro,Cercado,Soracachi                     ,2018,2548,2,96.55,1.41,60
Oruro,E. Avaroa,Challapata                    ,2018,9409,2.4,95.21,2.4,71
Oruro,E. Avaroa,Santuario de Quillacas        ,2018,679,3.2,94.99,1.77,11
Oruro,Carangas,Corque                        ,2018,1267,3.9,95.03,1.03,28
Oruro,Carangas,Choque Cota                   ,2018,212,2.4,96.23,1.42,8
Oruro,Sajama,Curahuara de Carangas         ,2018,799,2,97.62,0.38,19
Oruro,Sajama,Turco                         ,2018,728,1.5,97.39,1.1,11
Oruro,Litoral,Huachacalla                   ,2018,192,0.5,99.48,0,2
Oruro,Litoral,Escara,2018,102,9.8,89.22,0.98,1
Oruro,Litoral,Cruz de Machacamarca          ,2018,10,0,100,0,1
Oruro,Litoral,Yunguyo de Litoral            ,2018,12,8.3,91.67,0,1
Oruro,Litoral,Esmeralda                     ,2018,22,0,100,0,2
Oruro,Poopó,Poopo                         ,2018,1383,2.6,93.56,3.83,12
Oruro,Poopó,Pazña                         ,2018,1274,1.9,93.72,4.4,14
Oruro,Poopó,Antequera                     ,2018,737,0.5,99.32,0.14,8
Oruro,P. Dalence,Huanun.d.                       ,2018,7120,1.9,96.01,2.06,24
Oruro,P. Dalence,Machacamarca                  ,2018,1141,4.6,92.11,3.33,11
Oruro,L. Cabrera,Salinas de Garci Mendoza      ,2018,1459,3.6,95.96,0.48,30
Oruro,L. Cabrera,Pampa Aullagas                ,2018,463,1.9,98.06,0,8
Oruro,Atahuallpa,Sabaya                        ,2018,609,3.3,94.25,2.46,13
Oruro,Atahuallpa,Coipasa                       ,2018,139,2.2,97.12,0.72,2
Oruro,Atahuallpa,Chipaya                       ,2018,386,9.6,87.82,2.59,3
Oruro,Saucarí,Toledo                        ,2018,778,6,92.16,1.8,15
Oruro,T. Barrón,Eucaliptus                    ,2018,1122,2.7,96.26,1.07,11
Oruro,S. Carangas,Andamarca                     ,2018,696,4,94.4,1.58,17
Oruro,S. Carangas,Belen de Andamarca            ,2018,208,5.8,91.83,2.4,5
Oruro,S.P. De Totora,Totora                   ,2018,917,1,98.04,0.98,31
Oruro,S. Pagador,Santiago de Huari             ,2018,1427,2.8,95.73,1.47,18
Oruro,P. De Mejillones,La Rivera,2018,64,3.1,96.88,0,1
Oruro,P. De Mejillones,Todos Santos                  ,2018,49,2,97.96,0,2
Oruro,P. De Mejillones,Carangas                      ,2018,25,4,96,0,2
Oruro,N. Carangas,Huayllamarca                  ,2018,610,2,96.89,1.15,15
Pando,N. Suárez,Cobija                        ,2018,16784,3.6,92.4,4.03,45
Pando,N. Suárez,Porven.d.r                      ,2018,1680,4.1,91.43,4.46,17
Pando,N. Suárez,Bolpebra                      ,2018,527,11,86.91,2.09,17
Pando,N. Suárez,Bella Flor                    ,2018,893,4.7,91.15,4.14,21
Pando,Manuripi,Puerto Rico                   ,2018,2413,6.7,88.6,4.68,32
Pando,Manuripi,San Pedro              ,2018,376,7.7,90.96,1.33,11
Pando,Manuripi,Filadelfia                    ,2018,2122,5.5,91.85,2.64,47
Pando,M. De Dios,Puerto Gonzalo Moreno         ,2018,1552,7.7,89.95,2.32,20
Pando,M. De Dios,San Lorenzo          ,2018,2220,3.2,92.7,4.05,32
Pando,M. De Dios,Sena                          ,2018,2626,6.7,88.92,4.42,42
Pando,Abuná,Nacebe (Santa Rosa Del Abuna) ,2018,742,4.7,92.59,2.7,12
Pando,Abuná,Ingavi (Humaita)              ,2018,558,10.2,86.74,3.05,13
Pando,F. Román,Nuevo Manoa (Nueva Esperanza) ,2018,509,4.7,94.89,0.39,8
Pando,F. Román,Villa Nueva (Loma Alta)       ,2018,753,7.4,88.18,4.38,13
Pando,F. Román,Eureka (Santos Mercado)       ,2018,587,8.3,85.52,6.13,14
Potosí,T. Frías,Potosí                        ,2018,68715,2.2,94.17,3.6,209
Potosí,T. Frías,Tinguipaya                    ,2018,3540,6.8,90.34,2.91,106
Potosí,T. Frías,Yocalla                       ,2018,1591,5.6,90.01,4.4,21
Potosí,T. Frías,Belen de Urmiri               ,2018,152,5.3,94.74,0,4
Potosí,R. Bustillo,Uncia                         ,2018,5694,2.7,95.52,1.79,46
Potosí,R. Bustillo,Chayanta                      ,2018,3913,3.3,94.15,2.58,44
Potosí,R. Bustillo,Llallagua                     ,2018,12949,2,94.66,3.29,40
Potosí,R. Bustillo,Chuquihuta Ayllu Jucuman.d.     ,2018,1934,2,95.92,2.07,22
Potosí,C. Saavedra,Betanzos                      ,2018,7760,3.2,93.34,3.43,99
Potosí,C. Saavedra,Chaqui                        ,2018,1769,1.9,95.25,2.83,32
Potosí,C. Saavedra,Tacobamba                     ,2018,2094,2.9,95.7,1.43,54
Potosí,Chayanta,Colquechaca                   ,2018,7523,4.3,89.75,5.96,105
Potosí,Chayanta,Ravelo                        ,2018,3695,5,91.01,4.03,68
Potosí,Chayanta,Pocoata                       ,2018,5406,6.2,91.27,2.57,85
Potosí,Chayanta,Ocuri                         ,2018,2897,6.1,89.61,4.25,54
Potosí,Charcas,San Pedro de Buena Vista      ,2018,7548,6,88.82,5.14,126
Potosí,Charcas,Toro Toro                     ,2018,3102,4.8,88.88,6.32,61
Potosí,N. Chichas,Cotagaita                     ,2018,5643,5.5,91.69,2.84,123
Potosí,N. Chichas,Vitichi                       ,2018,2074,5.1,92,2.89,46
Potosí,A. De Ibañez,Sacaca                        ,2018,4700,4.6,93.6,1.77,77
Potosí,A. De Ibañez,Caripuyo                      ,2018,1685,3.3,95.01,1.72,42
Potosí,S. Chichas,Tupiza                        ,2018,12588,2.4,95.42,2.14,138
Potosí,S. Chichas,Atocha                        ,2018,3415,1.7,94.79,3.48,26
Potosí,N. Lipez,"Colcha ""K""                    ",2018,3413,1.8,97.74,0.5,45
Potosí,N. Lipez,San Pedro de Quemes           ,2018,131,5.3,93.13,1.53,4
Potosí,S. Lipez,San Pablo de Lipez            ,2018,666,2.7,96.1,1.2,14
Potosí,S. Lipez,Mojinete                      ,2018,153,2,97.39,0.65,6
Potosí,S. Lipez,San Anton.d.o de Esmoruco       ,2018,434,1.6,97.7,0.69,9
Potosí,J.M. Linares,Puna                          ,2018,4522,2.9,94.87,2.23,86
Potosí,J.M. Linares,"Caiza ""D""                     ",2018,2285,2.3,94.4,3.28,32
Potosí,J.M. Linares,Ckochas                       ,2018,3670,4.3,91.53,4.17,68
Potosí,A. Quijarro,Uyun.d.                         ,2018,9444,2,97.11,0.86,62
Potosí,A. Quijarro,Tomave                        ,2018,2791,3.3,95.23,1.47,65
Potosí,A. Quijarro,Porco                         ,2018,3485,1.6,95.78,2.58,14
Potosí,B. Bilbao,Arampampa                     ,2018,927,7.7,87.81,4.53,29
Potosí,B. Bilbao,Acacio                        ,2018,1357,2.9,94.4,2.73,29
Potosí,D. Campos,Llica                         ,2018,824,3.6,95.63,0.73,27
Potosí,D. Campos,Tahua                         ,2018,248,2,96.77,1.21,9
